userid,id,rating,timestamp
23,1090,4.0,1118417873
23,1097,4.0,1118417520
23,1101,2.0,1118231969
23,1127,2.5,1118417720
23,1136,5.0,1118232296
23,1193,4.5,1118232278
23,1196,3.5,1118232300
23,1197,4.5,1118416981
23,1198,4.0,1118417491
23,1199,5.0,1118416938
23,1200,5.0,1118417037
23,1207,3.5,1118417952
23,1208,5.0,1118417705
23,1210,3.5,1118417460
23,1213,4.0,1118417049
23,1214,4.5,1118417056
23,1215,3.5,1118418063
23,1219,4.5,1118417727
23,1220,4.0,1118231957
23,1222,5.0,1118417011
23,1240,4.0,1118417564
23,1242,3.5,1118418010
23,1243,5.0,1118232044
23,1246,4.0,1118417759
23,1257,2.5,1118416975
23,1258,5.0,1118232283
23,1259,4.5,1118232054
23,1265,4.0,1118417569
23,1266,4.5,1118417124
23,1270,4.0,1118417494
23,1282,4.5,1118418095
23,1285,4.0,1118418128
23,1288,5.0,1118417832
23,1291,3.0,1118417602
23,1302,2.0,1118418016
23,1327,2.0,1118232099
23,1356,2.0,1118232078
23,1370,0.5,1118417837
23,1372,1.5,1118418014
23,1374,2.0,1118417754
23,1375,2.0,1118418066
23,1376,2.0,1118417940
23,1377,2.0,1118418044
23,1380,3.5,1118417871
23,1391,3.5,1118417756
23,1394,4.5,1118417770
23,1396,3.0,1118417908
23,1407,1.0,1118417781
23,1408,3.0,1118418008
23,1466,3.5,1118417150
23,1485,1.0,1118417839
23,1500,2.0,1118417193
23,1517,2.0,1118231954
23,1527,4.0,1118417638
23,1544,1.0,1118232307
23,1573,0.5,1118417345
23,1580,1.0,1118232264
23,1584,2.5,1118231920
23,1610,2.0,1118231926
23,1625,2.5,1118417331
23,1639,2.5,1118417914
23,1653,5.0,1118417830
23,1673,2.5,1118417993
23,1682,3.5,1118417214
23,1704,2.5,1118417644
23,1721,3.0,1118417561
23,1722,1.5,1118418082
23,1732,5.0,1118417879
23,1748,3.0,1118417236
23,1777,2.0,1118418032
23,1784,3.5,1118417672
23,1876,0.5,1118418068
23,1909,1.5,1118232241
23,1917,0.5,1118231951
23,1923,2.0,1118417653
23,1954,3.5,1118417981
23,1968,4.5,1118417662
23,2003,3.5,1118417333
23,2011,3.0,1118417803
23,2012,3.5,1118417799
23,2028,3.5,1118417515
23,2054,1.5,1118417869
23,2100,1.5,1118417955
23,2109,4.5,1118417224
23,2115,3.5,1118417790
23,2174,4.0,1118417734
23,2194,3.5,1118417898
23,2248,3.0,1118417105
23,2268,2.0,1118417863
23,2291,4.5,1118417774
23,2321,3.0,1118417995
23,2324,5.0,1118417856
23,2325,3.5,1118232105
23,2329,3.0,1118416946
23,2353,1.0,1118417959
23,2355,3.0,1118417700
23,2395,5.0,1118417358
23,2396,3.0,1118417598
23,2502,4.5,1118232231
23,2529,2.5,1118418023
23,2542,3.0,1118417068
23,2571,3.0,1118416962
23,2580,2.0,1118417110
23,2599,4.5,1118417335
23,2617,0.5,1118417867
23,2628,0.5,1118232257
23,2640,3.0,1118417328
23,2657,5.0,1118232251
23,2683,2.0,1118417651
23,2692,4.5,1118417077
23,2699,1.5,1118417903
23,2700,3.0,1118417813
23,2706,2.0,1118232244
23,2710,3.5,1118417723
23,2712,3.5,1118417875
23,2716,4.0,1118232246
23,2728,3.5,1118417210
23,2762,4.0,1118417553
23,2797,3.0,1118417729
23,2804,3.5,1118417005
23,2858,4.0,1118417034
23,2890,4.0,1118417256
23,2916,1.0,1118417693
23,2918,3.0,1118416969
23,2959,5.0,1118416983
23,2985,2.0,1118417984
23,2987,2.5,1118231942
23,2997,5.0,1118417619
23,3000,3.5,1118417051
23,3052,2.0,1118418030
23,3104,3.0,1118232403
23,3147,3.0,1118417942
23,3148,2.5,1118232418
23,3160,3.5,1118417339
23,3175,3.0,1118232270
23,3176,3.0,1118417961
23,3210,3.0,1118417167
23,3246,3.0,1118417172
23,3249,0.5,1118232420
23,3253,2.5,1118418085
23,3255,2.0,1118232412
23,3317,3.0,1118417221
23,3408,2.0,1118417858
23,3421,2.5,1118232416
23,3471,4.0,1118417204
23,3481,3.0,1118417161
23,3499,3.5,1118417080
23,3527,3.0,1118417356
23,3578,3.5,1118417350
23,3671,3.0,1118417100
23,3683,5.0,1118232407
23,3693,3.0,1118232114
23,3701,2.5,1118232398
23,3753,1.5,1118232229
23,3793,3.5,1118231977
23,3897,3.5,1118417008
23,3911,5.0,1118232362
23,3948,0.5,1118418102
23,3949,5.0,1118417196
23,3967,4.0,1118232376
23,3977,0.5,1118418002
23,3996,4.0,1118417119
23,4011,2.5,1118416999
23,4022,3.0,1118417361
23,4027,5.0,1118417212
23,4034,3.0,1118417153
23,4103,3.5,1118417127
23,4226,4.0,1118416989
23,4235,4.5,1118232366
23,4262,3.5,1118417042
23,4306,3.0,1118417698
23,4308,5.0,1118232374
23,4623,2.5,1118232392
23,4720,4.0,1118417184
23,4734,1.5,1118232357
23,4776,3.0,1118232381
23,4878,5.0,1118232387
23,4963,1.0,1118418088
23,4973,4.5,1118417076
23,4993,5.0,1118416952
23,5075,3.5,1118232034
23,5349,3.5,1118418026
23,5421,3.5,1118417248
23,5445,2.0,1118418004
23,5617,3.0,1118417231
23,5618,4.5,1118417145
23,5669,3.5,1118417089
23,5952,5.0,1118416953
23,5995,3.5,1118232370
23,6062,4.5,1118417259
23,6242,4.0,1118417187
23,6385,4.0,1118417267
23,6807,3.5,1118417134
23,6874,5.0,1118417047
23,7027,3.5,1118232051
23,7090,3.5,1118417095
23,7153,5.0,1118232233
23,7160,3.0,1118417207
23,7318,2.5,1118232178
23,7361,4.5,1118417032
23,7438,5.0,1118416987
23,7482,4.5,1118232023
23,8008,4.0,1118232074
23,8464,3.5,1118417020
23,8581,3.0,1118416958
23,8784,4.0,1118232349
23,8874,4.0,1118417030
23,8914,4.0,1118417022
23,8949,5.0,1118232041
23,8961,5.0,1118232029
23,8970,2.0,1118232027
23,8981,2.0,1118232038
23,26726,2.0,1118232124
23,27741,3.5,1118417002
23,27912,3.5,1118417144
23,30749,4.0,1118417014
23,30810,5.0,1118417233
23,30820,4.0,1118417241
23,32383,4.0,1118232091
23,32627,1.0,1118232134
23,33493,3.5,1118232162
24,239,4.0,1207605322
24,318,5.0,1207610398
24,1005,3.5,1207608977
24,1064,4.0,1207605366
24,1270,4.5,1207610541
24,1616,4.0,1207605140
24,2011,4.5,1207610547
24,2012,3.5,1207610554
24,2380,4.0,1207605401
24,2383,3.5,1207608970
24,2422,3.5,1207605188
24,2456,4.0,1207609001
24,2858,4.5,1207609809
24,3005,4.0,1207605022
24,3113,3.0,1207605060
24,3564,5.0,1207609473
24,3654,3.5,1207605200
24,4023,4.0,1207605136
24,4368,3.0,1207609049
24,8340,3.5,1207609030
24,53318,3.5,1212082879
25,2,2.0,1101298368
25,19,2.0,1101298421
25,34,3.0,1101298728
25,47,1.0,1101298705
25,110,4.0,1101299831
25,207,4.0,1101303162
25,266,3.0,1101298401
25,350,4.0,1101298342
25,368,3.0,1101298456
25,381,5.0,1101298654
25,440,4.0,1101298716
25,480,3.0,1101298710
25,508,5.0,1101299416
25,509,5.0,1101298404
25,527,4.0,1101299800
25,1061,5.0,1101298932
25,1220,3.0,1101298475
25,1271,4.0,1101299794
25,1307,5.0,1101298412
25,1356,3.0,1101298606
25,1391,3.0,1101298837
25,1527,4.0,1101298446
25,1608,2.0,1101298835
25,1610,4.0,1101298450
25,1653,4.0,1101302319
25,1672,4.0,1101299884
25,1682,3.0,1101299855
25,1704,4.0,1101299797
25,1784,5.0,1101298438
25,1959,4.0,1101298814
25,1961,5.0,1101298408
25,1968,4.0,1101300325
25,1998,0.5,1101298676
25,2028,3.0,1101299841
25,2355,4.0,1101298694
25,2710,0.5,1101298596
25,2739,4.0,1101299422
25,2797,3.0,1101298497
25,2959,3.0,1101299864
25,2997,3.0,1101298352
25,3081,3.0,1101298803
25,3114,3.0,1101298507
25,3157,3.0,1101298744
25,3176,5.0,1101298610
25,3178,4.0,1101303882
25,3253,1.0,1101298748
25,3386,2.0,1101299868
25,3418,4.0,1101299095
25,5299,3.0,1101298588
25,5528,2.0,1101300047
25,6436,4.0,1101299876
25,6539,4.0,1101299751
25,6947,4.0,1101299762
25,7139,3.0,1101302202
25,7143,5.0,1101299723
25,7149,2.5,1101302591
25,7162,3.0,1101299990
25,8010,4.0,1101299833
25,8873,4.0,1101299943
26,1,4.0,978242166
26,11,4.0,978241551
26,17,2.0,978240866
26,25,1.0,978241044
26,26,4.0,978241611
26,34,5.0,978241063
26,107,3.0,978242593
26,110,4.0,978239724
26,150,4.0,978240814
26,151,3.0,978239758
26,161,4.0,978239758
26,165,2.0,978240241
26,173,1.0,978240430
26,207,3.0,978241779
26,208,2.0,978240279
26,216,2.0,975202355
26,230,2.0,978241565
26,253,3.0,978241645
26,277,3.0,978241898
26,316,4.0,978240087
26,317,2.0,978242417
26,318,2.0,978240590
26,329,4.0,978240112
26,339,3.0,978242461
26,350,4.0,978241700
26,355,2.0,978242840
26,356,3.0,978239758
26,367,3.0,978242318
26,374,3.0,978242946
26,377,4.0,978239945
26,380,3.0,978240030
26,440,4.0,978242355
26,455,3.0,978242069
26,457,5.0,978239866
26,468,3.0,978242492
26,480,5.0,978239963
26,491,4.0,978241669
26,500,2.0,978242402
26,515,3.0,978241133
26,524,3.0,978241404
26,527,4.0,978239724
26,531,4.0,978241044
26,539,4.0,978242372
26,551,3.0,978242301
26,586,2.0,978242402
26,587,3.0,978242355
26,589,2.0,978239866
26,590,3.0,978241177
26,593,5.0,978240606
26,608,4.0,978240621
26,648,2.0,978240087
26,653,3.0,978240112
26,673,3.0,978242684
26,688,3.0,978239803
26,733,2.0,978240009
26,736,4.0,978240279
26,780,3.0,978240112
26,830,3.0,978242564
26,832,3.0,978241308
26,852,3.0,978242564
26,1020,4.0,978242372
26,1021,3.0,978242751
26,1027,4.0,978241482
26,1095,2.0,978241291
26,1228,1.0,975202355
26,1233,5.0,978239724
26,1265,3.0,978242137
26,1271,3.0,978241534
26,1320,1.0,978240330
26,1327,2.0,975202355
26,1359,3.0,978242840
26,1367,5.0,978242526
26,1370,2.0,978240054
26,1391,1.0,978239775
26,1393,1.0,978240814
26,1408,3.0,978239758
26,1416,3.0,978241836
26,1460,2.0,978242618
26,1474,3.0,978243027
26,1479,2.0,978240242
26,1485,3.0,978242492
26,1488,3.0,978241779
26,1499,1.0,978240479
26,1517,1.0,978242194
26,1544,2.0,978240402
26,1580,4.0,978239963
26,1584,2.0,978240887
26,1592,3.0,978242684
26,1608,4.0,978240151
26,1610,4.0,978239945
26,1633,2.0,978241215
26,1641,2.0,978242182
26,1643,3.0,978241240
26,1673,1.0,978240814
26,1678,2.0,978241177
26,1713,4.0,978242764
26,1727,3.0,978241963
26,1784,2.0,978242208
26,1822,2.0,978242994
26,1839,3.0,978243027
26,1917,2.0,978240242
26,2002,2.0,978240279
26,2028,4.0,978239724
26,2052,4.0,978242684
26,2053,3.0,978242882
26,2059,3.0,978241453
26,2094,4.0,978240087
26,2142,3.0,978242808
26,2268,4.0,978241094
26,2269,3.0,978241925
26,2273,3.0,978240054
26,2321,1.0,978242263
26,2355,4.0,978242277
26,2384,4.0,978242301
26,2393,3.0,978240152
26,2396,2.0,978242153
26,2424,4.0,978242510
26,2501,5.0,978241133
26,2617,3.0,978240054
26,2628,3.0,978240152
26,2683,1.0,978242492
26,2699,3.0,978240112
26,2828,4.0,978243027
26,2875,3.0,978241779
26,2916,4.0,978239945
26,2953,2.0,978242905
26,3072,4.0,975202355
26,3105,3.0,978240913
26,3107,3.0,978240152
26,3114,3.0,978242138
26,3156,2.0,978242025
26,3157,4.0,978242251
26,3174,1.0,978241215
26,3252,2.0,978241482
26,3255,4.0,978242301
26,3256,4.0,978240009
26,3257,5.0,978240387
26,3259,3.0,978241333
26,3418,2.0,978239945
26,3483,3.0,978239231
26,3564,2.0,978239231
26,3705,2.0,978240479
26,3751,5.0,978239231
26,3843,1.0,975202355
26,3957,2.0,978239154
26,3959,5.0,978239154
26,3963,4.0,978239043
26,3984,4.0,978238996
26,3988,3.0,978239231
26,3991,4.0,978238996
26,4000,4.0,978238967
26,4002,4.0,978238937
26,4016,4.0,978238920
26,4039,3.0,978238887
26,4041,2.0,978238887
26,4042,3.0,978238856
26,4045,3.0,978238856
26,4046,5.0,978238856
27,26,3.0,942832102
27,32,1.0,942832225
27,36,5.0,942832330
27,47,4.0,942831791
27,50,5.0,942798826
27,110,4.0,942799559
27,150,4.0,942832330
27,293,4.0,942831837
27,319,4.0,942832102
27,356,3.0,942831945
27,457,4.0,942832013
27,509,1.0,942798991
27,515,3.0,942832273
27,527,5.0,942798709
27,529,3.0,942799270
27,589,3.0,942832102
27,593,5.0,942798826
27,608,4.0,942798907
27,778,5.0,942832102
27,1050,5.0,942798991
27,1148,5.0,942831791
27,1213,3.0,942799136
27,1233,3.0,942831837
27,1446,5.0,942831791
27,1449,4.0,942832225
27,1584,3.0,942799559
27,1617,4.0,942832102
27,1641,5.0,942798991
27,1678,3.0,942832225
27,1699,5.0,942832330
27,1704,4.0,942799559
27,1784,5.0,942799559
27,1829,3.0,942798709
27,1923,2.0,942831837
27,2028,4.0,942798907
27,2083,3.0,942798826
27,2165,3.0,942832102
27,2268,4.0,942831837
27,2324,4.0,942799559
27,2333,5.0,942832013
27,2355,3.0,942799270
27,2357,5.0,942799136
27,2396,4.0,942832102
27,2571,5.0,942798991
27,2628,1.0,942799270
27,2690,2.0,942799270
27,2697,4.0,942799559
27,2723,4.0,942832013
27,2841,2.0,942797914
27,2858,5.0,942797507
27,2882,2.0,942798240
27,2889,3.0,942797914
27,2890,4.0,942797671
27,2906,4.0,942798240
27,2959,5.0,942797587
27,2979,1.0,942797780
27,2997,5.0,942797507
27,2999,5.0,942797780
27,3052,3.0,942797671
27,3053,2.0,942797671
28,1,4.5,1335117594
28,29,5.0,1335116339
28,107,5.0,1335116427
28,110,5.0,1335116989
28,260,5.0,1335116592
28,296,5.0,1335116829
28,318,4.5,1335116644
28,356,3.5,1335117056
28,541,4.5,1335116574
28,608,3.5,1335116857
28,745,1.5,1335116732
28,778,5.0,1335117148
28,858,3.5,1335116655
28,899,3.5,1335117004
28,919,4.5,1335117267
28,923,4.5,1335116813
28,926,3.5,1335116706
28,933,3.5,1335117078
28,953,4.5,1335117022
28,954,5.0,1335117168
28,955,4.5,1335116955
28,968,4.0,1335116373
28,1019,4.0,1335116456
28,1080,5.0,1335117292
28,1089,5.0,1335116920
28,1093,4.5,1335116380
28,1136,5.0,1335116773
28,1148,1.5,1335116735
28,1175,5.0,1335117185
28,1193,4.0,1335116672
28,1196,4.5,1335116594
28,1197,5.0,1335116784
28,1198,4.0,1335116690
28,1201,3.0,1335116882
28,1204,3.5,1335116838
28,1206,5.0,1335116571
28,1207,3.5,1335116740
28,1210,5.0,1335117257
28,1213,3.5,1335116765
28,1214,5.0,1335116579
28,1222,4.0,1335117087
28,1224,4.0,1335116850
28,1237,5.0,1335116870
28,1252,2.5,1335116754
28,1253,4.5,1335116464
28,1258,5.0,1335117206
28,1269,3.5,1335117016
28,1281,5.0,1335116959
28,1291,4.5,1335117166
28,1293,5.0,1335117279
28,1298,5.0,1335116466
28,1732,5.0,1335117512
28,1907,4.0,1335116413
28,1953,4.5,1335117425
28,1967,5.0,1335116383
28,2140,5.0,1335116385
28,2143,5.0,1335117780
28,2144,3.0,1335116333
28,2145,3.0,1335116400
28,2161,5.0,1335116629
28,2193,5.0,1335117858
28,2329,4.5,1335116806
28,2359,4.5,1335116431
28,2394,3.0,1335116442
28,2502,3.0,1335117306
28,2571,5.0,1335116589
28,2648,3.5,1335117161
28,2664,3.0,1335117107
28,2788,5.0,1335117193
28,2858,4.5,1335116782
28,2959,5.0,1335116710
28,3210,2.5,1335116525
28,3275,5.0,1335117276
28,3578,5.0,1335117422
28,3793,4.0,1335117838
28,3949,5.0,1335117032
28,3996,4.5,1335117610
28,4018,3.5,1335116362
28,4275,4.0,1335117841
28,4427,4.0,1335116971
28,4467,4.0,1335117874
28,4878,5.0,1335117050
28,4896,5.0,1335117867
28,4973,5.0,1335116694
28,4993,5.0,1335116823
28,4995,4.5,1335117557
28,5952,5.0,1335116888
28,6807,5.0,1335117881
28,7075,4.5,1335117381
28,7153,5.0,1335116825
28,7256,5.0,1335116948
28,7361,5.0,1335116599
28,8874,5.0,1335117640
28,8961,4.0,1335117569
28,26528,5.0,1335117465
28,27611,3.5,1335116607
28,34405,5.0,1335117312
28,40815,5.0,1335117865
28,44191,4.5,1335117597
28,46578,3.5,1335117439
28,53123,5.0,1335117302
28,54259,5.0,1335117828
28,55820,5.0,1335117202
28,59315,4.0,1335117624
28,60069,4.0,1335117009
28,63082,3.5,1335117175
28,65514,3.5,1335117392
28,66934,3.0,1335116596
28,68157,3.5,1335117066
28,68358,5.0,1335117313
28,68954,4.0,1335117039
28,73344,4.5,1335117252
28,77455,4.5,1335117130
28,79132,4.0,1335116586
28,81591,4.5,1335117377
28,81845,3.5,1335116927
28,84847,4.5,1335117483
28,88125,5.0,1335117427
29,10,3.0,992118106
29,260,4.0,992117133
29,292,2.0,992118120
29,318,5.0,992117730
29,349,3.0,992118093
29,377,3.0,992118058
29,589,2.0,992117995
29,648,3.0,992117937
29,733,2.0,992118028
29,736,2.0,992118260
29,782,5.0,992118217
29,832,4.0,992118103
29,1090,5.0,992117812
29,1200,4.0,992117823
29,1210,4.0,992117170
29,1262,4.0,992117621
29,1276,3.0,992117170
29,1287,3.0,992117393
29,1299,4.0,992117460
29,1320,4.0,992118165
29,1422,5.0,992117685
29,1552,2.0,992118192
29,1590,1.0,992117966
29,1608,3.0,992118165
29,1610,3.0,992117133
29,1625,5.0,992118006
29,1645,3.0,992117925
29,1722,4.0,992117064
29,1805,4.0,992117903
29,1833,4.0,992118277
29,1892,4.0,992117937
29,1909,2.0,992117903
29,2617,3.0,992117501
29,2722,2.0,992118313
29,2841,1.0,992118044
29,3082,4.0,992118192
29,3098,3.0,992117421
29,3498,5.0,992117659
29,3527,4.0,992117432
29,3697,4.0,992118192
29,3897,2.0,992117231
29,3996,5.0,992117840
29,4034,5.0,992117231
29,4052,4.0,992117285
29,4223,3.0,992117196
29,4265,1.0,992117196
29,4270,1.0,992117196
29,4277,1.0,992117432
29,4310,3.0,992117346
29,4344,5.0,992117346
30,26,5.0,891016103
30,41,5.0,891015863
30,154,5.0,891015909
30,265,4.0,891016103
30,272,5.0,891015934
30,302,5.0,891016247
30,342,2.0,891016039
30,345,5.0,891015996
30,357,5.0,891016039
30,497,5.0,891016039
30,515,5.0,891016167
30,559,4.0,891015888
30,831,5.0,891015743
30,1131,4.0,891015662
30,1132,4.0,891015662
30,1150,4.0,891016247
30,1161,5.0,891015701
30,1172,5.0,891015701
30,1173,4.0,891016247
30,1175,5.0,891015662
30,1177,5.0,891015863
30,1180,4.0,891016168
30,1184,5.0,891016272
30,1185,4.0,891016103
30,1190,5.0,891016272
30,1206,5.0,891016189
30,1211,3.0,891015863
30,1224,5.0,891015973
30,1233,5.0,891016213
30,1243,5.0,891015973
30,1264,5.0,891016039
30,1277,4.0,891015803
30,1280,4.0,891015743
30,1295,5.0,891015863
30,1296,4.0,891016213
31,2,4.0,837189099
31,34,4.0,837188908
31,44,3.0,837189183
31,48,4.0,837189199
31,60,2.0,837190648
31,95,4.0,837189136
31,112,5.0,837190678
31,150,5.0,837188706
31,153,3.0,837188740
31,165,3.0,837188739
31,173,3.0,837189042
31,185,5.0,837188829
31,208,3.0,837188829
31,225,3.0,837188908
31,235,4.0,837189120
31,292,5.0,837188810
31,316,4.0,837188771
31,317,3.0,837188971
31,327,3.0,837190626
31,329,4.0,837188771
31,339,4.0,837188829
31,349,3.0,837188739
31,350,3.0,837189079
31,355,3.0,837190472
31,362,4.0,837190648
31,364,5.0,837188908
31,367,3.0,837188996
31,368,3.0,837190489
31,377,5.0,837189016
31,380,5.0,837188711
31,410,3.0,837188852
31,426,2.0,837190801
31,433,3.0,837191156
31,434,3.0,837188811
31,440,4.0,837189042
31,442,4.0,837189136
31,454,3.0,837188908
31,457,4.0,837188810
31,466,3.0,837190577
31,471,5.0,837190614
31,474,3.0,837189199
31,480,5.0,837188971
31,485,3.0,837190540
31,497,3.0,837190489
31,500,3.0,837189042
31,520,3.0,837190595
31,529,4.0,837190678
31,533,3.0,837190852
31,534,3.0,837190886
31,539,4.0,837189079
31,543,3.0,837190722
31,548,3.0,837190990
31,551,5.0,837189212
31,552,3.0,837190522
31,585,3.0,837190435
31,586,3.0,837189099
31,587,4.0,837189079
31,588,5.0,837188739
31,589,5.0,837188996
31,592,4.0,837188706
31,594,3.0,837190559
31,595,4.0,837188771
31,597,4.0,837189099
31,610,2.0,837190614
31,616,3.0,837190678
32,6,3.0,857813371
32,21,3.0,857813313
32,50,4.0,857813370
32,161,4.0,857813370
32,272,5.0,857813425
32,292,4.0,857813371
32,296,3.0,857813269
32,349,4.0,857813269
32,377,3.0,857813269
32,380,5.0,857813269
32,457,4.0,857813268
32,474,3.0,857813269
32,480,3.0,857813269
32,500,3.0,857813313
32,509,3.0,857813425
32,586,4.0,857813313
32,593,5.0,857813370
32,780,4.0,857813269
33,1,4.0,1409206065
33,18,5.0,1409523015
33,44,3.0,1409415957
33,47,4.0,1409118559
33,110,4.0,1409119041
33,147,5.0,1409648964
33,223,5.0,1409522479
33,231,4.0,1409522889
33,260,4.0,1409119648
33,293,4.0,1409118687
33,296,5.0,1409118333
33,356,5.0,1409522390
33,364,4.0,1409206073
33,520,5.0,1409314317
33,551,4.0,1409119289
33,588,4.0,1409531305
33,589,4.0,1409119335
33,590,4.0,1409120527
33,593,4.5,1409118330
33,613,4.0,1409117830
33,653,3.5,1409120096
33,673,5.0,1409531347
33,741,4.0,1409119847
33,778,5.0,1409648975
33,780,4.0,1409415355
33,858,4.0,1409120785
33,919,4.0,1409118667
33,991,5.0,1409522625
33,1027,3.5,1409314322
33,1036,4.0,1409119536
33,1080,4.5,1409119465
33,1136,5.0,1409522412
33,1193,5.0,1409522424
33,1196,4.0,1409120925
33,1200,3.5,1409433290
33,1210,4.0,1409119471
33,1214,3.5,1409433294
33,1221,4.0,1409119461
33,1225,3.5,1409118542
33,1240,4.0,1409522973
33,1320,3.5,1409433265
33,1391,4.0,1409415360
33,1408,3.5,1409433854
33,1527,4.0,1409120751
33,1566,4.0,1409531309
33,1610,3.5,1409119554
33,1653,5.0,1409118976
33,1681,3.5,1409415968
33,1682,5.0,1409522437
33,1687,4.0,1409117698
33,1690,3.5,1409433292
33,1884,4.0,1409120586
33,1907,4.0,1409206109
33,1909,4.0,1409522845
33,1921,4.0,1409118639
33,1954,3.0,1409432738
33,1961,5.0,1409433542
33,1968,3.5,1409118585
33,2019,3.5,1409118649
33,2020,5.0,1409522790
33,2167,4.0,1409205889
33,2291,4.0,1409119267
33,2294,4.0,1409205773
33,2329,4.5,1409648979
33,2355,4.0,1409205799
33,2380,2.5,1409117792
33,2409,3.0,1409432743
33,2410,3.0,1409432745
33,2541,3.5,1409522825
33,2542,5.0,1409433162
33,2571,4.0,1409118296
33,2628,4.0,1409120932
33,2691,5.0,1409121203
33,2700,4.0,1409119523
33,2710,3.5,1409308794
33,2762,4.5,1409119104
33,2840,4.0,1409117670
33,2959,5.0,1409522385
33,2997,4.0,1409120599
33,3052,5.0,1409648044
33,3147,5.0,1409433442
33,3252,5.0,1409433537
33,3300,3.5,1409204028
33,3328,4.0,1409119822
33,3409,4.5,1409522560
33,3527,3.0,1409433347
33,3697,3.0,1409117659
33,3812,3.5,1409415848
33,3949,5.0,1409521074
33,3972,3.0,1409117801
33,3977,3.5,1409416177
33,4011,5.0,1409118963
33,4034,3.5,1409119285
33,4155,4.0,1409117968
33,4223,4.0,1409120399
33,4226,5.0,1409522409
33,4306,4.0,1409118932
33,4367,3.5,1409415963
33,4369,3.0,1409416151
33,4370,3.5,1409314013
33,4381,4.0,1409521494
33,4388,3.0,1409117751
33,4446,3.0,1409415381
33,4734,4.0,1409826391
33,4873,5.0,1409120896
33,4874,3.5,1409415299
33,4886,4.0,1409118884
33,4887,4.5,1409416145
33,4896,4.0,1409522548
33,4963,4.5,1409119507
33,4973,5.0,1409118576
33,4993,4.0,1409120094
33,5128,4.0,1409118007
33,5218,3.5,1409314256
33,5219,4.0,1409205414
33,5254,3.5,1409205891
33,5313,3.5,1409415974
33,5378,4.0,1409120931
33,5418,4.0,1409119475
33,5502,3.5,1409415309
33,5540,4.0,1409120186
33,5574,3.5,1409308349
33,5608,5.0,1409521143
33,5609,3.5,1409416104
33,5816,4.0,1409522538
33,5903,5.0,1409120779
33,5952,4.0,1409118995
33,6058,4.0,1409522562
33,6157,3.5,1409416102
33,6365,4.0,1409120905
33,6373,3.5,1409313666
33,6377,4.0,1409118960
33,6502,3.5,1409118565
33,6503,3.5,1409416148
33,6537,4.0,1409522970
33,6539,4.0,1409120140
33,6541,4.0,1409521892
33,6564,3.5,1409415971
33,6659,2.0,1409117780
33,6754,3.5,1409205933
33,6765,3.5,1409118001
33,6773,4.0,1409118768
33,6863,4.0,1409432786
33,6874,4.0,1409119307
33,6934,4.0,1409120903
33,6947,4.0,1409120163
33,6952,3.5,1409433859
33,7153,4.0,1409120106
33,7254,5.0,1409522465
33,7293,4.0,1409415759
33,7361,5.0,1409522383
33,7438,4.5,1409118934
33,7454,4.0,1409521802
33,8360,4.0,1409205678
33,8368,4.0,1409522546
33,8371,5.0,1409522295
33,8529,4.0,1409415777
33,8644,4.0,1409308409
33,8665,4.0,1409119110
33,8810,3.5,1409433260
33,8861,4.0,1409205418
33,8865,4.0,1409415545
33,8880,3.5,1409117978
33,8907,4.0,1409205708
33,8961,4.5,1409118981
33,8984,4.5,1409479199
33,8985,3.5,1409205897
33,27134,4.0,1409204115
33,27220,3.5,1409522827
33,27660,5.0,1409206077
33,27887,3.5,1409522829
33,27904,5.0,1409121101
33,30793,5.0,1409416170
33,31658,5.0,1409436324
33,31952,4.0,1409414495
33,32587,3.5,1409119085
33,33158,3.5,1409416126
33,33493,4.0,1409120929
33,33988,4.0,1409521292
33,34150,4.0,1409416132
33,36519,3.5,1409308343
33,36529,5.0,1409521514
33,37830,5.0,1409416185
33,37857,4.0,1409313682
33,39435,3.5,1409314293
33,39444,4.0,1409118069
33,40815,4.0,1409522540
33,40819,4.0,1409118833
33,41566,4.0,1409120138
33,42721,3.0,1409416120
33,42738,3.5,1409205929
33,43679,3.0,1409522564
33,44022,3.5,1409314258
33,44191,5.0,1409119016
33,45447,5.0,1409522300
33,45517,4.0,1409205834
33,45722,4.0,1409313819
33,45728,5.0,1409522481
33,47200,3.5,1409308204
33,47491,5.0,1409521522
33,47610,4.0,1409118617
33,47640,3.0,1409205722
33,48043,5.0,1409522388
33,48394,5.0,1409522426
33,48516,5.0,1409522381
33,48780,5.0,1413470314
33,48943,4.0,1409121077
33,49396,5.0,1409432686
33,50162,4.0,1409531285
33,51086,5.0,1409522414
33,51662,4.0,1409119955
33,53000,3.5,1409314191
33,53121,4.0,1409205680
33,53125,4.0,1409313815
33,53322,4.5,1409479198
33,53464,3.5,1409416092
33,53996,3.5,1409312738
33,54001,4.0,1409522543
33,54259,5.0,1409522432
33,54286,4.0,1409119001
33,54686,4.0,1409120156
33,55232,4.0,1409205432
33,55768,4.0,1409205716
33,56156,5.0,1409615606
33,56171,4.0,1409120127
33,56174,4.0,1409308357
33,56801,3.5,1409433342
33,57274,3.0,1409521986
33,58559,4.0,1409118270
33,59103,4.0,1409120124
33,59315,4.0,1409119353
33,59369,5.0,1409522434
33,59387,4.0,1409313612
33,59501,4.0,1409120086
33,59784,4.0,1409120444
33,60069,5.0,1409118955
33,60684,3.5,1409478733
33,61160,5.0,1409120916
33,61240,4.0,1409120469
